sound,mfcc 1,mfcc 2,mfcc 3,mfcc 4,mfcc 5,mfcc 6,mfcc 7,mfcc 8,mfcc 9,mfcc 10,mfcc 11,mfcc 12,chroma_stft,spec_cent,spec_bw,rolloff,zcr 
0,-2.7726,-1.5337,0.1774,0.7868,-0.0738,-1.3737,-5.3797,-0.6498,-1.2721,1.3171,-0.3196,-0.6675,0.2839,11182.5,8352.63,20327.3,0.507
0,-2.7726,-2.7726,-10.712,-7.7221,-5.0031,-6.2299,-3.2054,-0.0135,2.7264,3.5963,2.5953,0.7015,0.2715,9442.15,7921.57,18798.5,0.3547
0,-2.7726,-4.4206,-1.7144,-2.0948,-0.874,-0.3647,1.9254,0.8961,-1.9294,-0.319,0.1631,-1.8792,0.4204,10118.7,7089.78,17659.0,0.3396
0,-2.7726,-5.7331,-4.1077,-1.375,-3.3212,1.5926,0.2152,-2.0898,2.2744,-0.9171,-1.6155,-3.1278,0.3434,10460.0,7338.18,18121.5,0.4012
0,-2.7726,-3.4003,1.9278,-0.1004,0.9023,-0.2206,1.0338,-3.0207,-4.557,-5.1165,-3.1862,-1.459,0.3652,10654.7,7457.26,18464.7,0.4173
0,-2.7726,-9.3891,-1.4818,-3.2744,-4.8106,-2.4312,-3.638,-6.1489,-4.4399,-2.3702,-2.8049,-2.2077,0.369,9822.39,7149.92,17766.2,0.3636
0,-2.7726,-1.4192,-7.3981,-3.7553,-5.849,-2.9536,-3.4238,-3.546,-2.5723,-2.5797,-3.4878,-3.3413,0.2731,9515.35,6798.93,16848.4,0.3551
0,-2.7726,-2.7726,-2.5278,-2.2336,-0.5697,-2.0195,-0.3068,-4.2512,-0.7957,-1.3151,-0.8202,0.2796,0.2594,9277.65,7078.63,17353.1,0.3777
0,-2.7726,-2.7726,-3.8189,-4.5973,-3.1363,-0.6286,-1.0278,-3.6083,-4.534,-2.343,-2.9629,-1.8427,0.4478,7270.31,7033.98,16853.3,0.2305
0,-2.7726,0.1437,-6.6277,-4.9125,-4.628,-3.3931,-5.3138,-5.5213,-5.5778,-6.771,-7.4545,-4.8014,0.4653,9051.88,8234.86,19277.6,0.2855
1,-0.3927,-0.613,-3.9244,-6.7138,-9.5216,-10.3888,-7.7868,-5.1383,-12.9929,-6.5331,-6.8588,-8.75,0.2623,5207.38,7372.48,18591.2,0.1034
3,-2.7726,-1.4703,-7.5095,-11.8353,-7.2268,-6.6731,-11.0366,-10.1194,-5.4515,-4.0085,-5.9289,-5.1009,0.248,6579.25,7894.86,19460.6,0.1874
1,-2.7726,1.1529,-1.2434,-6.3883,-3.044,-2.7723,-4.1278,-5.4695,-0.5314,-5.5918,-4.8866,-2.7459,0.445,5382.35,7645.63,18922.3,0.1246
1,-2.7726,-1.6679,-0.8547,-3.3459,-4.5875,-3.8586,-5.0709,-4.377,-6.5719,-5.7936,-5.3325,-5.5983,0.3123,4758.39,6992.77,16377.3,0.055
1,-2.7726,0.6983,-3.0336,-6.2765,-8.1944,-6.8275,-8.9126,-8.6398,-8.4686,-8.0408,-6.7072,-4.5068,0.3393,5018.36,7003.78,16917.9,0.0553
4,-0.5116,-0.2551,0.4524,-2.8288,-5.6751,-4.3785,-7.2427,-5.7133,-8.5958,-5.3662,-8.8093,-7.6046,0.2546,5466.02,7379.01,17608.8,0.0669
4,-2.7726,-2.5951,0.7554,-3.0515,0.7177,1.7418,3.1273,3.5349,3.5169,3.661,2.5975,1.8919,0.3871,4312.61,6883.44,15416.4,0.0302
1,-2.7726,0.6474,3.1535,-1.7748,1.2297,1.9495,1.1924,1.3102,1.0315,0.8786,1.3683,1.2176,0.4543,1810.11,4354.48,2154.67,0.0141
1,-2.7726,-2.7726,1.1836,-2.6292,0.4528,0.5084,1.0551,0.7001,0.819,0.2765,0.2999,0.7434,0.3964,1685.74,4061.23,2051.04,0.0161
1,-2.7726,-2.5352,2.5359,2.9851,1.4715,1.0694,0.3817,0.2876,0.6357,0.4858,-0.1065,-0.4382,0.488,1943.17,4305.48,2505.03,0.0153
1,-2.7726,-1.4562,1.3658,0.4385,0.9431,-0.3036,0.3639,1.2411,0.8959,0.2829,0.5613,0.6861,0.4266,1779.19,4305.51,2225.99,0.015
1,-2.7726,3.6753,1.8945,-0.2374,1.9647,0.9326,0.5227,0.4898,0.5338,0.2387,0.3391,-0.0437,0.4178,1821.43,4288.5,2178.89,0.0173
1,-2.7726,1.223,1.9446,-0.9346,0.3963,0.2,0.5521,0.7389,0.112,-0.2654,0.7635,0.2913,0.427,1766.36,4243.84,2098.14,0.0135
1,-2.7726,1.2422,-0.2193,-0.4589,0.2027,0.1513,0.4733,0.4435,-0.4983,-0.8465,-0.0469,0.5992,0.3938,1882.52,4307.39,2271.75,0.0136
1,-2.7726,-2.7726,2.8776,-1.8233,-0.1432,-0.1888,0.2414,0.5889,0.401,-0.2212,0.939,-0.3008,0.3582,1670.1,4082.65,1705.16,0.016
1,0.5777,4.225,1.1406,0.7711,0.6028,0.9734,0.6693,1.0452,1.5687,1.2024,1.3534,1.1904,0.4541,1715.79,4412.18,1658.06,0.0109
1,-2.7726,0.8451,1.2209,-3.9151,0.3577,1.2358,1.6287,1.5544,1.3973,1.3938,2.0553,2.2854,0.4364,1828.06,4409.14,2114.29,0.0125
1,-2.7726,-1.5385,2.3605,-0.2322,0.3975,1.9612,1.5467,1.9504,1.5716,2.4444,1.7974,2.0017,0.4287,1787.92,4338.05,2108.91,0.012
1,-2.7726,-1.22,0.0034,3.5483,1.95,2.5114,2.5003,2.3853,1.7844,1.6184,1.9541,2.2649,0.3814,1680.24,4133.79,2230.03,0.0107
1,-2.7726,5.1288,3.2228,4.1058,2.8174,2.9832,3.0098,2.6922,2.8651,2.1316,2.6105,2.8166,0.4595,1848.57,4418.68,2217.92,0.0084
1,-2.7726,-2.7726,1.7703,2.1798,2.1079,2.1366,2.133,2.0013,2.3051,1.7255,1.6757,2.0375,0.3783,1502.24,3888.13,1594.8,0.0096
1,-2.7726,0.8351,0.349,0.9257,2.4855,2.1058,2.3068,2.1719,2.2077,2.1801,2.7896,2.0834,0.4041,1913.61,4281.99,2689.86,0.0111
1,-2.7603,0.9644,1.9672,2.3424,2.1695,2.835,2.2279,2.5823,2.3284,2.1726,1.8253,2.0711,0.4011,1915.74,4798.68,1944.72,0.0137
1,-2.7726,1.6488,0.8719,1.6609,1.3723,1.2873,1.578,1.6011,1.0162,0.1313,1.6683,1.4198,0.4293,1766.09,4288.97,2038.93,0.0125
1,-2.7726,-0.5575,0.1782,1.8149,0.1146,1.0384,1.4689,1.9069,0.968,1.0606,1.4871,1.304,0.3706,1987.36,4463.67,2479.01,0.0128
1,-2.7726,-2.7726,1.3006,3.6766,0.5961,0.7725,1.2871,0.8609,1.4393,1.2149,1.1592,0.3518,0.3761,1675.04,4130.62,1736.11,0.0105
1,-2.7726,-2.7726,1.9225,4.0534,0.9149,1.3111,0.5758,1.4009,1.2192,1.324,1.5844,1.189,0.3728,1526.89,3817.0,1577.31,0.0101
1,-2.7726,-2.7726,-2.7726,-2.7726,-2.7726,-1.5071,1.3135,2.839,2.9356,3.0062,2.614,2.8469,0.3499,1592.57,3556.47,2014.7,0.0069
1,-2.7726,1.1974,0.1983,2.7079,1.0731,1.266,1.6575,1.4333,1.6439,1.4844,0.7495,1.7619,0.383,2103.74,4556.21,2387.49,0.0131
1,-2.7726,-2.7726,-0.4283,3.1987,0.9875,1.187,1.2353,1.706,1.5567,1.2815,0.2259,0.8878,0.3902,1603.58,4022.47,1606.92,0.0098
1,-2.7726,-1.143,-0.927,1.01,-0.9241,-0.4669,-0.3415,0.0555,0.4298,0.2997,-0.2674,0.4866,0.4289,1933.93,4366.29,2266.37,0.0133
1,0.7322,1.925,1.3632,0.584,0.6144,-0.2238,0.4351,0.6139,0.4652,0.773,0.6892,1.019,0.4145,1808.65,4599.9,1637.87,0.0121
1,-2.7726,3.4025,1.1529,-1.1799,-0.9606,-0.0885,0.637,0.6301,0.9054,0.7367,0.6127,0.6454,0.4487,1741.91,4134.09,2185.62,0.0089
1,-2.7726,-2.7726,2.7539,5.4653,0.4771,0.2369,1.2264,0.9982,0.7787,0.3622,0.7342,0.4958,0.4077,1663.14,3992.28,1913.76,0.0101
1,-2.7726,-2.7726,0.7647,0.7964,-0.4656,0.0318,1.049,0.5025,0.5022,0.9992,0.957,1.123,0.4016,1676.7,4049.0,1897.61,0.0106
1,5.5934,0.3914,0.9754,0.573,0.5842,0.6948,0.3655,0.712,1.3341,0.878,0.6705,0.723,0.4246,1819.95,4548.17,1847.82,0.0134
1,-3.4231,-0.9149,-0.0085,0.9227,1.0194,0.6194,0.9261,0.8055,0.6872,0.6335,0.7492,0.4426,0.4022,1834.59,4595.16,1701.12,0.013
1,0.4448,0.4008,0.8544,0.8455,1.3991,0.8756,0.8689,1.2762,1.3301,1.1118,1.6483,1.3274,0.4137,1803.79,4555.68,1702.47,0.0128
1,-2.7726,1.5319,2.4291,-4.6376,-0.0939,1.2197,1.3716,1.6293,2.0286,2.0112,2.1137,1.4776,0.4101,1897.05,4395.32,2244.84,0.0091
1,-2.7726,-2.7726,1.1455,-1.3053,2.4303,1.2365,1.7069,1.5496,1.4543,1.3949,1.4232,1.3221,0.3413,1683.51,4086.68,1793.98,0.0072
1,0.3307,0.6811,1.1522,1.3987,1.4769,1.5789,2.0985,1.5449,1.5664,1.746,1.7032,1.9293,0.3641,1903.42,4706.7,1987.78,0.0112
1,2.0108,0.7696,1.0026,1.1439,1.4224,1.1696,1.492,1.1491,1.0375,1.5135,1.3935,0.8031,0.3932,2002.61,4896.48,1982.4,0.0149
1,-2.7726,4.1395,-0.3946,3.0389,2.5313,1.6332,1.0182,0.7636,0.2886,0.7741,0.6998,0.3607,0.4013,2167.22,4702.98,3247.48,0.0128
1,2.6839,0.2114,0.3734,0.056,0.7298,0.746,0.8659,0.8802,1.2065,1.6041,1.1989,1.1649,0.4005,1977.92,4758.16,2271.75,0.0137
1,-2.7726,1.6451,3.8435,1.6942,2.633,1.3055,1.0614,1.0522,1.3448,1.236,1.2056,0.9281,0.4606,2046.0,4507.99,2819.06,0.0126
1,4.6591,0.4846,0.7451,1.1916,1.2238,0.7853,0.9453,1.0891,1.7532,1.2783,1.1799,0.4038,0.3979,1978.95,4710.02,2356.54,0.0134
1,0.3232,0.5432,0.5564,1.3454,1.1224,1.2157,0.9309,1.1223,0.5383,0.7942,0.8122,0.951,0.3799,1989.82,4760.8,2252.91,0.0146
1,-0.3716,0.5355,1.0999,0.8927,2.2063,1.5502,1.5118,1.4698,1.8416,1.8826,1.7048,1.6947,0.3705,1943.14,4724.92,2065.84,0.0126
1,-1.3967,-0.0922,0.4472,1.3329,1.8137,2.037,1.5718,1.2784,0.9536,1.3765,1.3153,1.2156,0.3681,2071.03,4904.23,2352.5,0.0136
1,-2.7726,-2.7726,1.4311,0.5649,1.0458,1.0564,1.1676,1.0364,0.9282,1.1194,1.3504,0.8234,0.3299,1662.38,4087.95,1853.2,0.0101
1,-2.7726,-9.6939,-4.6153,3.0868,0.2582,1.0871,1.6178,1.4459,1.2084,1.1567,1.1801,1.7187,0.4395,1956.91,4386.96,2470.94,0.0143
1,-2.7726,1.8152,1.7038,4.3159,2.4586,1.9214,2.1356,1.243,1.1001,1.4297,1.4154,1.9245,0.4364,2017.59,4707.59,2258.29,0.0144
1,-1.0344,4.8138,2.2157,1.8946,1.6893,0.8674,1.8634,1.7247,1.5289,1.0827,0.9583,1.1815,0.3451,1884.02,4667.38,1847.82,0.0131
1,-2.7726,-2.7726,0.5803,-1.6149,0.4407,0.9156,0.7474,0.9632,0.816,1.7215,0.993,1.0996,0.3726,1886.01,4381.29,2407.68,0.0139
1,-2.7726,-2.9108,2.985,0.3236,0.0143,1.8823,1.0958,0.764,0.989,0.9534,0.612,0.7847,0.4149,1966.83,4495.72,2419.79,0.0111
1,-4.1921,-1.563,-0.3506,0.39,0.9225,0.0406,0.4892,0.2863,0.5572,0.327,1.2889,0.6752,0.412,1864.05,4579.66,1937.99,0.0117
1,1.9945,-0.1357,0.4746,0.9042,1.0164,1.0372,0.5796,0.3929,0.7855,0.9467,0.4613,0.5861,0.3892,2066.2,4833.75,2431.91,0.013
1,-2.7726,-2.7726,-0.3294,0.852,0.6765,0.9838,1.6006,1.3849,1.5293,1.4078,1.1508,1.6077,0.3894,1696.57,4041.93,2059.11,0.0103
1,-2.7726,1.375,0.077,1.9925,0.165,0.3033,0.1626,1.1397,0.7423,0.1703,0.0524,-0.1395,0.362,1913.87,4379.83,2274.44,0.0106
1,-2.7726,-2.7726,1.9905,0.0632,1.2469,1.037,1.0808,0.8027,0.9858,0.1342,0.5841,0.3279,0.3661,1677.46,4127.95,1717.27,0.0121
1,0.8347,-1.2646,-0.6268,-0.0644,0.7416,0.1922,0.3421,0.3161,0.1727,0.7014,0.2186,0.5105,0.4083,2014.83,4865.35,1982.4,0.0129
1,-2.7726,0.8244,2.726,1.7159,0.984,2.0418,0.6602,0.4428,0.023,0.4452,0.6169,0.7167,0.4699,2081.88,4603.4,2679.09,0.0145
1,-3.3034,-0.4796,0.229,0.8389,0.9457,1.033,0.598,0.6552,0.6316,0.5727,0.7175,1.0455,0.3995,1897.26,4642.23,2060.46,0.0121
1,-2.7726,-2.7726,0.307,1.215,-0.3283,0.0619,0.9569,0.6419,0.4486,0.7624,0.7332,0.854,0.4287,1753.93,4121.32,2107.56,0.0127
1,-2.7726,0.6061,-0.7687,1.9825,0.4867,0.7336,0.8939,0.9502,0.8381,0.7227,0.5633,0.5935,0.3973,2077.45,4700.38,2605.52,0.017
1,3.0169,1.4035,0.9811,1.1636,1.0176,0.7759,1.0371,1.0402,1.1804,0.9703,1.067,1.327,0.4536,1946.57,4739.62,2065.84,0.0157
1,-2.7726,1.2861,3.5399,-4.3981,0.2336,0.8851,0.9375,1.1773,0.5776,0.293,0.8316,0.6767,0.4083,2075.96,4720.89,2433.25,0.0118
1,-2.7726,-2.7726,0.6984,-0.375,1.7318,0.8269,1.2424,1.5789,1.9006,0.9583,1.7118,1.0848,0.3936,1677.74,3954.86,1943.37,0.0109
1,0.7978,-0.9934,0.6723,1.3116,1.5003,1.3178,1.3926,0.634,1.2582,1.3125,1.2468,1.192,0.3807,1952.05,4753.72,2001.24,0.0146
1,2.1133,1.7604,1.3563,1.095,0.5952,0.9836,0.7004,0.901,1.0221,1.1706,0.6566,0.6277,0.3663,1888.24,4634.63,1956.83,0.0144
1,-2.7726,-2.7726,4.1275,3.022,0.0867,0.3897,-0.1142,0.8708,0.1452,0.3635,1.1518,0.2393,0.3999,1892.72,4373.8,2476.32,0.0122
1,-2.7726,1.5893,4.8511,-3.4509,0.1014,0.9464,0.629,0.4163,0.5966,0.5341,0.3631,0.4866,0.4272,1985.8,4433.15,2495.16,0.0128
1,-2.7726,-2.7726,2.336,4.6987,0.018,0.0184,0.5761,0.0073,0.3547,0.6096,0.7023,1.2492,0.4207,1662.38,4067.86,1802.06,0.0127
1,-2.7726,0.2468,-0.6155,3.0084,0.1719,0.6547,0.0261,-0.0189,-0.2104,-0.2017,0.332,-0.1338,0.4127,1854.34,4298.42,2311.23,0.0146
1,-2.7726,-0.6368,4.1994,-0.2491,1.56,-0.1787,-0.2616,0.2133,-0.5959,-0.6196,-0.3761,-0.3676,0.4208,2139.51,4680.7,2697.03,0.0197
1,-2.7726,-2.7726,1.7683,1.7144,-0.9069,-0.2031,-0.1963,-0.2011,0.0414,0.1449,-0.075,-0.436,0.404,1710.01,4127.01,1837.05,0.013
1,-2.7726,0.2431,-0.4768,0.8242,0.6818,0.6925,0.4992,0.4666,0.4496,0.7755,0.4441,0.3193,0.4314,2000.97,4592.62,2309.44,0.0165
1,-2.7726,1.9703,4.8743,-3.6544,-0.1909,0.3597,0.5165,0.4733,-0.0135,-0.5002,0.2146,0.3592,0.4426,2117.39,4587.95,2671.46,0.0151
1,-4.2852,-0.9016,-0.5729,-0.427,0.127,0.6925,0.9053,0.4479,0.3002,0.075,0.193,0.7569,0.4377,2020.2,4881.83,1853.2,0.0181
1,1.7088,2.704,1.2252,0.8956,1.0605,0.6987,0.5921,0.6143,0.9688,0.9664,0.7556,0.0244,0.4351,1869.0,4627.05,1726.25,0.0133
1,-2.7726,3.6206,2.3733,0.2412,0.8904,0.8236,0.6341,0.7159,0.5542,1.0071,1.6004,0.6537,0.4753,2077.69,4605.61,2652.62,0.0104
1,-2.7726,-0.5607,-0.8842,1.1257,0.4338,0.6286,0.8835,0.6835,0.7653,0.3407,0.146,0.5398,0.4419,2234.09,4918.42,2601.48,0.0173
1,-2.7726,-1.302,2.7385,-1.059,1.5421,0.5141,0.9717,0.7318,0.9874,1.2349,0.8742,1.3787,0.4286,1745.09,4268.11,1968.94,0.0108
1,0.4106,-0.3234,0.7158,1.148,1.324,0.2108,0.4641,0.7044,1.1409,0.9796,0.8429,1.1562,0.4211,2040.58,4950.66,1951.45,0.014
1,1.0657,2.0587,0.2457,0.3058,0.3647,0.2165,0.5501,1.0382,0.7427,0.2635,0.4903,0.6912,0.4283,2144.63,5057.8,2038.93,0.0119
1,-2.7726,-2.3104,2.5151,-1.6888,1.0722,-0.1815,0.7566,1.2285,0.1425,0.4048,0.8478,0.8868,0.4407,1869.12,4310.66,2314.82,0.012
1,-2.7726,0.3836,-1.0135,2.7787,2.6307,1.8118,1.7103,1.4377,1.1543,1.4428,1.0963,1.9399,0.4202,1848.88,4301.42,2248.87,0.0114
1,0.4655,-0.3169,0.469,0.8499,1.0329,1.2029,1.7221,1.5061,1.3769,0.9553,1.6439,1.6053,0.4012,1895.37,4697.17,1777.84,0.0131
1,-4.2221,0.3512,0.5545,1.3222,1.4303,1.2272,1.4143,0.7,0.7892,1.2114,1.0133,1.1129,0.3766,1795.74,4525.52,1675.55,0.0118
1,-2.7726,0.755,0.2826,2.5391,0.2274,0.7227,0.7855,1.8496,1.7893,1.8805,1.2682,0.6331,0.3399,2199.19,4733.29,2641.85,0.0132
1,-2.7726,2.5515,1.9338,2.5332,1.8126,2.1388,1.9185,2.0392,2.0609,1.3534,1.3746,1.0202,0.4904,1826.08,4309.21,2230.48,0.0108
1,0.9039,0.7838,0.6441,0.6251,1.3378,1.367,1.05,0.8026,0.7131,0.9243,1.2466,1.1124,0.3603,1889.94,4705.82,1718.62,0.0117
1,1.4914,0.3946,1.4085,1.7873,1.7109,0.9466,1.071,0.8902,1.411,1.4351,1.153,0.6262,0.3737,2060.7,4917.19,2464.21,0.0129
1,3.8767,3.321,2.4234,1.6893,1.7988,1.2807,1.2992,1.6919,1.6048,1.9343,1.4243,0.6959,0.3836,1783.67,4569.58,1590.77,0.0116
1,-2.7726,-2.7726,5.375,3.2648,1.8138,2.3663,1.7136,1.4621,0.8752,1.7127,1.4612,1.5609,0.3562,1886.15,4493.11,2017.39,0.0121
1,-2.7726,-0.6017,3.5928,-1.5441,1.8138,0.8341,1.2674,1.1537,1.246,1.341,1.5788,1.6959,0.3939,1893.54,4501.72,2168.12,0.0111
1,-2.7726,2.0118,4.2497,4.4343,3.2781,2.1464,2.0943,1.1171,1.4633,1.5059,1.9406,1.3247,0.487,1921.21,4433.99,2361.47,0.0091
1,-2.7726,-2.0479,0.0483,4.1565,2.7205,2.7578,1.6149,1.3736,1.2055,1.2173,0.9087,1.1036,0.45,2035.09,4623.55,2540.92,0.0108
1,-2.7726,-1.9235,3.2856,-0.7636,2.0072,0.2281,0.8885,0.9045,0.5802,1.5374,1.4857,1.6773,0.4111,1872.44,4382.35,2149.28,0.01
1,-3.3582,-0.3747,0.7518,1.6328,2.0461,2.0753,1.5751,1.2316,1.4891,1.8129,1.9551,1.4436,0.3698,1909.18,4658.93,1842.43,0.0122
1,-2.7726,0.0095,0.0785,-2.1681,-0.8925,0.2565,1.4175,1.669,1.8479,2.0219,1.9337,1.6182,0.3798,2086.55,4734.78,2515.35,0.0143
1,-2.7726,0.9693,0.0931,2.839,3.1081,2.2667,1.7233,1.6802,1.9071,1.6433,1.6271,1.5051,0.3995,1902.23,4393.48,2228.69,0.0103
1,-2.7726,-2.7498,4.5293,-0.8816,1.9714,1.3193,1.7233,2.1787,1.5764,1.6481,1.9995,1.9667,0.4788,1912.56,4363.29,2440.43,0.0097
1,-2.7726,-1.2628,-0.4089,2.4836,1.3784,1.4784,2.2688,2.3506,2.4319,2.09,1.8851,2.236,0.4204,1813.72,4361.49,2122.37,0.0109
1,-2.7726,1.2457,2.8297,-3.447,0.3846,0.1692,-0.0004,-0.6172,0.5926,0.219,0.7364,0.4814,0.4076,1735.97,4208.98,2103.52,0.0102
1,-2.7726,-2.7726,1.4356,3.3852,0.3335,0.5884,0.2211,0.381,0.2221,0.3351,-0.0244,-0.2008,0.4026,1661.28,4120.3,1816.86,0.0132
1,-2.7726,-2.7726,-1.5404,-7.1371,1.1776,1.4112,1.99,1.2194,2.0998,1.672,2.3952,2.4638,0.3601,1632.09,4129.49,1768.41,0.01
1,-2.7726,4.3786,-1.9826,0.7231,1.0486,2.0183,2.7369,3.0122,3.0231,2.9626,2.6618,2.0763,0.4529,1887.2,4523.04,2127.75,0.0163
1,-2.7726,-0.2927,1.3607,1.1195,1.6102,2.8112,2.2613,2.0118,2.0784,1.5746,1.5418,1.511,0.4276,1799.14,4293.11,2273.55,0.0106
1,0.2216,-0.5576,1.8635,1.814,2.3662,2.7085,2.0782,1.5622,1.8015,2.3874,2.0035,2.0324,0.3961,1800.96,4636.68,1761.69,0.0121
1,-2.7726,0.4261,-0.7053,2.6321,2.7071,1.9423,1.8998,1.7583,1.7636,1.6236,1.1683,1.5189,0.3641,1998.35,4491.44,2493.81,0.0121
1,-2.7726,1.6199,0.8111,-3.8488,0.3884,1.398,1.5502,2.2854,2.2524,1.7512,2.018,2.1918,0.3599,2038.46,4613.89,2419.79,0.0137
1,-2.7726,0.5004,0.9613,3.7236,2.5628,2.5649,2.0413,1.7585,2.2985,2.3991,2.2061,2.2985,0.415,1933.54,4442.72,2306.74,0.0128
1,-2.7726,0.2702,-1.9982,2.1127,0.5688,1.6481,2.249,2.7531,2.8845,3.2726,3.2938,3.1891,0.401,2040.94,4574.61,2347.12,0.0125
1,-2.7726,-3.4795,-0.5612,4.516,2.9766,3.6117,2.744,2.6309,2.42,2.7567,2.6266,2.3984,0.4223,1912.49,4394.27,2366.86,0.0118
1,-2.7726,1.2555,3.1791,5.6028,4.6277,4.1125,3.3684,2.8109,2.9817,3.3021,3.1617,3.3765,0.4326,1987.99,4539.16,2507.27,0.0105
1,-2.7726,-1.6261,-1.5892,2.2377,0.8053,1.3699,2.5199,2.434,2.956,2.9661,2.4297,2.2795,0.4248,1991.91,4504.05,2370.0,0.0171
1,-2.7726,0.267,5.7164,1.5772,0.7306,2.0041,2.2071,2.2099,2.9265,1.9221,2.3198,2.2975,0.4827,2061.53,4573.03,2534.19,0.0104
1,-2.7726,2.4276,1.7122,5.3438,4.5112,3.1979,2.1965,2.6794,3.1113,3.2753,2.8831,2.8271,0.4417,2055.5,4530.83,2507.27,0.0129
1,-2.7726,-3.2458,-0.3999,4.718,1.8927,2.4275,2.4646,2.5389,2.1727,2.6266,1.9208,1.395,0.4446,1728.62,4214.4,2198.18,0.0105
1,-2.7726,2.2139,0.0867,5.1282,3.6972,3.6467,3.2532,2.9812,3.0326,3.2053,3.2619,3.4576,0.5187,1914.11,4558.4,2363.27,0.011
1,-2.7726,-2.0007,1.6997,3.774,1.2253,2.5794,2.9154,2.703,2.6882,2.6517,2.5279,2.6238,0.449,1918.51,4582.37,2360.58,0.0104
1,-2.7726,-2.612,3.6056,0.761,2.7534,2.0321,1.7378,2.9726,1.8541,1.4365,1.2281,1.4992,0.4789,1817.0,4417.35,2351.16,0.0121
1,-2.7726,1.01,-0.8909,1.1419,0.1025,1.2438,1.2938,1.2116,1.3284,1.5526,1.301,1.5011,0.4503,1707.47,4268.08,1991.82,0.0114
1,-2.7726,2.2836,4.9849,-0.4147,-0.0761,1.1402,1.0261,1.4167,1.1869,1.0193,0.9576,0.7372,0.4525,1801.17,4428.49,2068.53,0.0129
1,-2.7726,2.8577,-1.9292,2.3505,0.65,0.9552,1.2571,0.8381,1.2925,1.7008,1.4732,1.0201,0.4511,2256.36,4842.6,2955.43,0.0149
1,-2.7726,-1.1432,2.3063,-0.2742,0.7263,1.4655,0.5315,1.2679,1.0341,1.2819,0.9807,1.235,0.4479,1907.43,4579.97,2270.41,0.0112
1,-2.7726,2.6027,-0.7541,4.8764,2.4944,0.9612,0.6771,0.7402,0.7524,0.1751,0.018,-0.07,0.4629,2050.16,4529.9,2569.18,0.0123
1,-2.7726,2.6011,1.1212,-1.5594,0.2168,0.0856,0.2474,-0.0387,-0.1542,0.155,0.1241,-0.2835,0.4328,1751.59,4315.98,2122.37,0.0129
1,-2.7726,2.3719,0.1817,-2.1344,-2.0286,-1.0724,0.3915,0.0161,0.4172,0.159,0.3713,0.1483,0.3724,1842.43,4420.14,2123.71,0.0129
1,-2.7726,-1.4776,4.6138,-2.1808,0.875,0.5913,0.1307,0.659,-0.0358,-0.3844,-0.0236,0.2847,0.4215,1813.86,4405.72,2102.18,0.0131
1,-2.7726,-0.1469,-0.5227,1.4044,-1.2618,0.2124,0.3398,0.0094,-0.4686,0.0834,-0.7201,-1.0289,0.3791,1893.52,4325.2,2607.31,0.0117
1,-2.7726,3.2641,0.8163,2.7911,2.1018,1.1709,-0.1011,-0.023,0.0046,0.2226,-0.0832,-0.15,0.4401,1783.79,4332.29,2106.22,0.0113
1,-2.7726,0.1193,-0.9142,1.078,1.4008,1.2995,-0.0375,-0.0395,0.2639,0.0647,-0.0765,-0.6273,0.3963,1869.0,4508.78,2134.48,0.018
1,-2.7726,1.8305,-0.3102,4.8339,2.5201,0.711,-0.4597,-1.0644,-1.003,-0.9902,-0.4282,-0.0583,0.4464,1793.39,4279.79,2180.24,0.0154
1,-2.7726,0.2262,-0.4823,2.4177,2.524,1.3744,-0.1277,0.3176,0.6608,-0.0783,-0.5785,-0.658,0.411,1876.68,4392.46,2417.1,0.016
1,-2.7726,2.8669,1.5329,2.4706,1.7525,1.0072,-0.2413,-0.0579,-0.1701,-0.426,0.0455,0.3285,0.4187,1752.58,4327.47,1994.51,0.0121
1,-2.7726,-1.4685,-0.5525,1.5367,-1.0473,0.0756,0.3218,-0.3191,-0.3551,-0.4511,-0.1653,-0.2153,0.4,1878.71,4323.09,2422.49,0.0116
1,-2.7726,-3.6795,1.5106,-0.803,0.859,-0.2554,0.5266,0.3826,0.1733,0.0343,0.4077,0.5184,0.4113,1823.49,4432.06,2083.34,0.0158
1,-2.7726,3.842,0.7458,-1.2922,-1.924,-0.6731,0.3013,0.0898,0.2997,0.3663,-0.3912,-0.4275,0.4301,1867.78,4480.84,2096.8,0.0146
1,-2.7726,0.2845,-2.5728,0.9199,-0.3139,-0.5202,-0.2948,0.2734,0.4271,0.7364,-0.0206,0.0866,0.4229,1989.21,4573.17,2259.64,0.0165
1,-2.7726,-2.7726,-2.7726,-2.7726,-0.5813,5.833,1.3469,0.8844,0.7885,0.9448,0.8294,0.3663,0.3343,1384.21,3551.22,1226.05,0.0131
1,-2.7726,-2.7726,3.6142,2.0288,0.2402,-0.0763,-0.1242,-0.4257,-0.4721,-0.079,0.1339,0.3406,0.3879,1802.84,4286.96,2067.19,0.0156
1,-2.7726,-1.5121,-2.6831,-0.7671,-1.5397,-0.6407,-0.0484,0.0861,-0.1404,-0.4426,0.0109,1.1765,0.4387,2040.01,4429.39,2725.74,0.0142
1,-2.7726,0.4064,2.0323,1.0038,-0.3987,0.2641,0.2748,-0.0011,-0.1005,-0.5302,0.0495,0.2107,0.4519,1888.79,4429.35,2138.52,0.0181
